country;group;week;zscore
Hungary;Total;2024-16;-1.68
Hungary;Total;2024-17;-0.66
Hungary;Total;2024-18;-0.15
Hungary;Total;2024-19;-0.64
Hungary;Total;2024-20;-0.11
Hungary;Total;2024-21;0.22
Hungary;Total;2024-22;-0.31
Hungary;Total;2024-23;-0.08
Hungary;Total;2024-24;-1.57
Hungary;Total;2024-25;1.04
Hungary;Total;2024-26;-0.17
Hungary;Total;2024-27;0.09
Hungary;Total;2024-28;3.73
Hungary;Total;2024-29;6.01
Hungary;Total;2024-30;-0.31
Hungary;Total;2024-31;-0.17
Hungary;Total;2024-32;-0.25
Hungary;Total;2024-33;3.75
Hungary;Total;2024-34;0.73
Hungary;Total;2024-35;0.4
Hungary;Total;2024-36;0.31
Hungary;Total;2024-37;-1.85
Hungary;Total;2024-38;0.98
Hungary;Total;2024-39;1.52
Hungary;Total;2024-40;2.3
Hungary;Total;2024-41;0.62
Hungary;Total;2024-42;0.61
Hungary;Total;2024-43;1.3
Hungary;Total;2024-44;0.25
Hungary;Total;2024-45;-0.3
Hungary;Total;2024-46;0.48
Hungary;Total;2024-47;-0.87
Hungary;Total;2024-48;-1.86
Hungary;Total;2024-49;-3.62
Hungary;Total;2024-50;-4.47
Ireland;Total;2018-52;-0.6
Ireland;Total;2019-01;0.34
Ireland;Total;2019-02;1.76
Ireland;Total;2019-03;-0.17
Ireland;Total;2019-04;2.01
Ireland;Total;2019-05;1.67
Ireland;Total;2019-06;1.56
Ireland;Total;2019-07;1.14
Ireland;Total;2019-08;-1.49
Ireland;Total;2019-09;-0.09
Ireland;Total;2019-10;-0.05
Ireland;Total;2019-11;-0.95
Ireland;Total;2019-12;-2.47
Ireland;Total;2019-13;-0.15
Ireland;Total;2019-14;-1.38
Ireland;Total;2019-15;0.53
Ireland;Total;2019-16;-0.16
Ireland;Total;2019-17;-1.03
Ireland;Total;2019-18;0.24
Ireland;Total;2019-19;1.94
Ireland;Total;2019-20;-0.21
Ireland;Total;2019-21;-0.09
Ireland;Total;2019-22;2.08
Ireland;Total;2019-23;-1.17
Ireland;Total;2019-24;0.41
Ireland;Total;2019-25;2.5
Ireland;Total;2019-26;-0.26
Ireland;Total;2019-27;0.93
Ireland;Total;2019-28;-1.14
Ireland;Total;2019-29;-0.77
Ireland;Total;2019-30;-0.81
Ireland;Total;2019-31;-1.55
Ireland;Total;2019-32;-2.21
Ireland;Total;2019-33;-0.59
Ireland;Total;2019-34;0.13
Ireland;Total;2019-35;0.08
Ireland;Total;2019-36;-0.86
Ireland;Total;2019-37;0.17
Ireland;Total;2019-38;-0.62
Ireland;Total;2019-39;-0.15
Ireland;Total;2019-40;-0.26
Ireland;Total;2019-41;0.31
Ireland;Total;2019-42;0.22
Ireland;Total;2019-43;0.76
Ireland;Total;2019-44;1.04
Ireland;Total;2019-45;-0.32
Ireland;Total;2019-46;0.39
Ireland;Total;2019-47;1.24
Ireland;Total;2019-48;0.26
Ireland;Total;2019-49;0.14
Ireland;Total;2019-50;1.65
Ireland;Total;2019-51;3.25
Ireland;Total;2019-52;2.16
Ireland;Total;2020-01;2.07
Ireland;Total;2020-02;2.92
Ireland;Total;2020-03;0.31
Ireland;Total;2020-04;-0.01
Ireland;Total;2020-05;-0.06
Ireland;Total;2020-06;0.09
Ireland;Total;2020-07;0.75
Ireland;Total;2020-08;0.28
Ireland;Total;2020-09;0.17
Ireland;Total;2020-10;-0.08
Ireland;Total;2020-11;-0.19
Ireland;Total;2020-12;0.85
Ireland;Total;2020-13;2.98
Ireland;Total;2020-14;8.15
Ireland;Total;2020-15;10.51
Ireland;Total;2020-16;9.24
Ireland;Total;2020-17;6.16
Ireland;Total;2020-18;3.42
Ireland;Total;2020-19;2.52
Ireland;Total;2020-20;1.33
Ireland;Total;2020-21;-0.62
Ireland;Total;2020-22;0.27
Ireland;Total;2020-23;-1.92
Ireland;Total;2020-24;-1.04
Ireland;Total;2020-25;-1.62
Ireland;Total;2020-26;-1.44
Ireland;Total;2020-27;-2.72
Ireland;Total;2020-28;-1.47
Ireland;Total;2020-29;0.67
Ireland;Total;2020-30;-1.28
Ireland;Total;2020-31;-2.81
Ireland;Total;2020-32;-0.71
Ireland;Total;2020-33;-0.93
Ireland;Total;2020-34;-0.3
Ireland;Total;2020-35;-0.53
Ireland;Total;2020-36;-0.9
Ireland;Total;2020-37;1.38
Ireland;Total;2020-38;-2.5
Ireland;Total;2020-39;-1.02
Ireland;Total;2020-40;1.13
Ireland;Total;2020-41;0.57
Ireland;Total;2020-42;0.37
Ireland;Total;2020-43;0.76
Ireland;Total;2020-44;1.41
Ireland;Total;2020-45;-0.99
Ireland;Total;2020-46;0.37
Ireland;Total;2020-47;-1.55
Ireland;Total;2020-48;-2.08
Ireland;Total;2020-49;-0.42
Ireland;Total;2020-50;-1.52
Ireland;Total;2020-51;-0.91
Ireland;Total;2020-52;-0.28
Ireland;Total;2020-53;0.89
Ireland;Total;2021-01;3.81
Ireland;Total;2021-02;7.41
Ireland;Total;2021-03;9.51
Ireland;Total;2021-04;8.72
Ireland;Total;2021-05;6.53
Ireland;Total;2021-06;5.66
Ireland;Total;2021-07;3.07
Ireland;Total;2021-08;0.65
Ireland;Total;2021-09;-0.57
Ireland;Total;2021-10;-2.43
Ireland;Total;2021-11;-2.37
Ireland;Total;2021-12;-1.45
Ireland;Total;2021-13;-0.37
Ireland;Total;2021-14;-2.3
Ireland;Total;2021-15;-0.53
Ireland;Total;2021-16;-0.95
Ireland;Total;2021-17;-0.59
Ireland;Total;2021-18;0.98
Ireland;Total;2021-19;-0.16
Ireland;Total;2021-20;-1.05
Ireland;Total;2021-21;0.35
Ireland;Total;2021-22;-0.16
Ireland;Total;2021-23;-0.59
Ireland;Total;2021-24;-2.39
Ireland;Total;2021-25;-1.82
Ireland;Total;2021-26;0.69
Ireland;Total;2021-27;-1.32
Ireland;Total;2021-28;1.11
Ireland;Total;2021-29;3.48
Ireland;Total;2021-30;-0.33
Ireland;Total;2021-31;-0.01
Ireland;Total;2021-32;1.59
Ireland;Total;2021-33;0.44
Ireland;Total;2021-34;0.14
Ireland;Total;2021-35;0.93
Ireland;Total;2021-36;1.86
Ireland;Total;2021-37;-0.39
Ireland;Total;2021-38;0.48
Ireland;Total;2021-39;3.51
Ireland;Total;2021-40;0.67
Ireland;Total;2021-41;1.93
Ireland;Total;2021-42;2.11
Ireland;Total;2021-43;1.1
Ireland;Total;2021-44;3.5
Ireland;Total;2021-45;2.02
Ireland;Total;2021-46;0.6
Ireland;Total;2021-47;2.35
Ireland;Total;2021-48;1.25
Ireland;Total;2021-49;1.79
Ireland;Total;2021-50;0.4
Ireland;Total;2021-51;2.34
Ireland;Total;2021-52;0.15
Ireland;Total;2022-01;1.64
Ireland;Total;2022-02;-0.25
Ireland;Total;2022-03;1.51
Ireland;Total;2022-04;0
Ireland;Total;2022-05;0.23
Ireland;Total;2022-06;0.28
Ireland;Total;2022-07;-0.09
Ireland;Total;2022-08;0.27
Ireland;Total;2022-09;0
Ireland;Total;2022-10;0.42
Ireland;Total;2022-11;-0.63
Ireland;Total;2022-12;0.49
Ireland;Total;2022-13;0.34
Ireland;Total;2022-14;2.72
Ireland;Total;2022-15;4.19
Ireland;Total;2022-16;1.52
Ireland;Total;2022-17;1.43
Ireland;Total;2022-18;-0.67
Ireland;Total;2022-19;1.62
Ireland;Total;2022-20;1.86
Ireland;Total;2022-21;1.99
Ireland;Total;2022-22;0.38
Ireland;Total;2022-23;0.72
Ireland;Total;2022-24;1.56
Ireland;Total;2022-25;1.43
Ireland;Total;2022-26;1.62
Ireland;Total;2022-27;1.45
Ireland;Total;2022-28;1.76
Ireland;Total;2022-29;0.91
Ireland;Total;2022-30;2.07
Ireland;Total;2022-31;0.82
Ireland;Total;2022-32;1.31
Ireland;Total;2022-33;0.21
Ireland;Total;2022-34;0.69
Ireland;Total;2022-35;-0.58
Ireland;Total;2022-36;0.5
Ireland;Total;2022-37;-0.93
Ireland;Total;2022-38;0.05
Ireland;Total;2022-39;1.95
Ireland;Total;2022-40;0.06
Ireland;Total;2022-41;2.12
Ireland;Total;2022-42;1.08
Ireland;Total;2022-43;1.8
Ireland;Total;2022-44;0.71
Ireland;Total;2022-45;1.28
Ireland;Total;2022-46;1
Ireland;Total;2022-47;0.99
Ireland;Total;2022-48;0.93
Ireland;Total;2022-49;2.15
Ireland;Total;2022-50;3.93
Ireland;Total;2022-51;7.28
Ireland;Total;2022-52;8.34
Ireland;Total;2023-01;6.76
Ireland;Total;2023-02;6.15
Ireland;Total;2023-03;2.83
Ireland;Total;2023-04;1.15
Ireland;Total;2023-05;-1.03
Ireland;Total;2023-06;-0.55
Ireland;Total;2023-07;-1.07
Ireland;Total;2023-08;-1.47
Ireland;Total;2023-09;-1.95
Ireland;Total;2023-10;1.57
Ireland;Total;2023-11;1.45
Ireland;Total;2023-12;-0.26
Ireland;Total;2023-13;-1.87
Ireland;Total;2023-14;0.53
Ireland;Total;2023-15;-0.1
Ireland;Total;2023-16;0.13
Ireland;Total;2023-17;0.72
Ireland;Total;2023-18;0.17
Ireland;Total;2023-19;0.98
Ireland;Total;2023-20;-0.43
Ireland;Total;2023-21;-0.09
Ireland;Total;2023-22;0.47
Ireland;Total;2023-23;-0.69
Ireland;Total;2023-24;0.89
Ireland;Total;2023-25;-0.6
Ireland;Total;2023-26;-0.39
Ireland;Total;2023-27;0.76
Ireland;Total;2023-28;-0.55
Ireland;Total;2023-29;-0.18
Ireland;Total;2023-30;-0.78
Ireland;Total;2023-31;0.47
Ireland;Total;2023-32;-0.66
Ireland;Total;2023-33;0.91
Ireland;Total;2023-34;1.42
Ireland;Total;2023-35;-0.12
Ireland;Total;2023-36;0.51
Ireland;Total;2023-37;-0.36
Ireland;Total;2023-38;-0.7
Ireland;Total;2023-39;-1.76
Ireland;Total;2023-40;1.16
Ireland;Total;2023-41;-1.03
Ireland;Total;2023-42;1.14
Ireland;Total;2023-43;0.58
Ireland;Total;2023-44;-1.61
Ireland;Total;2023-45;-0.7
Ireland;Total;2023-46;-0.56
Ireland;Total;2023-47;0.52
Ireland;Total;2023-48;-2.71
Ireland;Total;2023-49;0.99
Ireland;Total;2023-50;1.16
Ireland;Total;2023-51;0.37
Ireland;Total;2023-52;0.65
Ireland;Total;2024-01;1.07
Ireland;Total;2024-02;2.06
Ireland;Total;2024-03;0.88
Ireland;Total;2024-04;4.11
Ireland;Total;2024-05;1.29
Ireland;Total;2024-06;-0.39
Ireland;Total;2024-07;-0.13
Ireland;Total;2024-08;-0.57
Ireland;Total;2024-09;0.11
Ireland;Total;2024-10;0.57
Ireland;Total;2024-11;-0.46
Ireland;Total;2024-12;0.45
Ireland;Total;2024-13;-0.1
Ireland;Total;2024-14;-0.73
Ireland;Total;2024-15;-1.54
Ireland;Total;2024-16;0.84
Ireland;Total;2024-17;-1.11
Ireland;Total;2024-18;0.58
Ireland;Total;2024-19;-0.85
Ireland;Total;2024-20;0.22
Ireland;Total;2024-21;-0.62
Ireland;Total;2024-22;-0.95
Ireland;Total;2024-23;-0.37
Ireland;Total;2024-24;0.03
Ireland;Total;2024-25;1.95
Ireland;Total;2024-26;1.09
Ireland;Total;2024-27;1.52
Ireland;Total;2024-28;0.53
Ireland;Total;2024-29;0.55
Ireland;Total;2024-30;0.98
Ireland;Total;2024-31;0.82
Ireland;Total;2024-32;-0.1
Ireland;Total;2024-33;1.27
Ireland;Total;2024-34;-0.14
Ireland;Total;2024-35;0.39
Ireland;Total;2024-36;-0.12
Ireland;Total;2024-37;0.48
Ireland;Total;2024-38;-0.39
Ireland;Total;2024-39;-0.11
Ireland;Total;2024-40;1.67
Ireland;Total;2024-41;-0.58
Ireland;Total;2024-42;1.62
Ireland;Total;2024-43;0.42
Ireland;Total;2024-44;0.34
Ireland;Total;2024-45;0.78
Ireland;Total;2024-46;1
Ireland;Total;2024-47;1.83
Ireland;Total;2024-48;1.97
Ireland;Total;2024-49;1.56
Ireland;Total;2024-50;1.54
Israel;Total;2018-52;-0.27
Israel;Total;2019-01;0.22
Israel;Total;2019-02;0.95
Israel;Total;2019-03;1.26
Israel;Total;2019-04;1.37
Israel;Total;2019-05;0.87
Israel;Total;2019-06;0.81
Israel;Total;2019-07;0.27
Israel;Total;2019-08;0.74
Israel;Total;2019-09;0.64
Israel;Total;2019-10;0.64
Israel;Total;2019-11;0.66
Israel;Total;2019-12;0.34
Israel;Total;2019-13;0.29
Israel;Total;2019-14;-0.22
Israel;Total;2019-15;0.18
Israel;Total;2019-16;0.17
Israel;Total;2019-17;0.37
Israel;Total;2019-18;1.08
Israel;Total;2019-19;0.15
Israel;Total;2019-20;0.21
Israel;Total;2019-21;0.22
Israel;Total;2019-22;0.21
Israel;Total;2019-23;-0.35
Israel;Total;2019-24;0.31
Israel;Total;2019-25;-0.14
Israel;Total;2019-26;-0.45
Israel;Total;2019-27;0.09
Israel;Total;2019-28;-0.53
Israel;Total;2019-29;-0.02
Israel;Total;2019-30;0.19
Israel;Total;2019-31;-0.02
Israel;Total;2019-32;0.11
Israel;Total;2019-33;0.01
Israel;Total;2019-34;-0.36
Israel;Total;2019-35;0.35
Israel;Total;2019-36;-0.18
Israel;Total;2019-37;-0.14
Israel;Total;2019-38;-0.56
Israel;Total;2019-39;-0.13
Israel;Total;2019-40;-0.38
Israel;Total;2019-41;-0.41
Israel;Total;2019-42;-0.11
Israel;Total;2019-43;-0.54
Israel;Total;2019-44;-0.42
Israel;Total;2019-45;0.08
Israel;Total;2019-46;-0.4
Israel;Total;2019-47;-0.93
Israel;Total;2019-48;-0.14
Israel;Total;2019-49;-0.45
Israel;Total;2019-50;-0.02
Israel;Total;2019-51;-0.13
Israel;Total;2019-52;0.55
Israel;Total;2020-01;0.92
Israel;Total;2020-02;0.33
Israel;Total;2020-03;0.92
Israel;Total;2020-04;0.25
Israel;Total;2020-05;0.19
Israel;Total;2020-06;-0.12
Israel;Total;2020-07;0.06
Israel;Total;2020-08;0.27
Israel;Total;2020-09;-0.29
Israel;Total;2020-10;-0.06
Israel;Total;2020-11;0.26
Israel;Total;2020-12;-0.22
Israel;Total;2020-13;0.55
Israel;Total;2020-14;0.97
Israel;Total;2020-15;-0.09
Israel;Total;2020-16;0.37
Israel;Total;2020-17;0.24
Israel;Total;2020-18;-0.25
Israel;Total;2020-19;0.05
Israel;Total;2020-20;0.05
Israel;Total;2020-21;1.06
Israel;Total;2020-22;0.11
Israel;Total;2020-23;-0.05
Israel;Total;2020-24;-0.23
Israel;Total;2020-25;-0.12
Israel;Total;2020-26;-0.2
Israel;Total;2020-27;-0.17
Israel;Total;2020-28;0.34
Israel;Total;2020-29;0.33
Israel;Total;2020-30;0.16
Israel;Total;2020-31;1.15
Israel;Total;2020-32;0.47
Israel;Total;2020-33;1.14
Israel;Total;2020-34;0.85
Israel;Total;2020-35;0.69
Israel;Total;2020-36;0.61
Israel;Total;2020-37;1.08
Israel;Total;2020-38;1.34
Israel;Total;2020-39;1.43
Israel;Total;2020-40;1.22
Israel;Total;2020-41;1.93
Israel;Total;2020-42;1.57
Israel;Total;2020-43;1.22
Israel;Total;2020-44;0.23
Israel;Total;2020-45;-0.07
Israel;Total;2020-46;-0.89
Israel;Total;2020-47;-0.06
Israel;Total;2020-48;-0.12
Israel;Total;2020-49;-0.21
Israel;Total;2020-50;0.03
Israel;Total;2020-51;0.25
Israel;Total;2020-52;0.28
Israel;Total;2020-53;1.08
Israel;Total;2021-01;1.52
Israel;Total;2021-02;1.84
Israel;Total;2021-03;1.92
Israel;Total;2021-04;2.05
Israel;Total;2021-05;1.79
Israel;Total;2021-06;1.36
Israel;Total;2021-07;0.79
Israel;Total;2021-08;0.29
Israel;Total;2021-09;0.18
Israel;Total;2021-10;0.63
Israel;Total;2021-11;0.87
Israel;Total;2021-12;0.47
Israel;Total;2021-13;-0.02
Israel;Total;2021-14;0.74
Israel;Total;2021-15;0.19
Israel;Total;2021-16;-0.14
Israel;Total;2021-17;0.1
Israel;Total;2021-18;-0.11
Israel;Total;2021-19;0.37
Israel;Total;2021-20;0.2
Israel;Total;2021-21;-0.06
Israel;Total;2021-22;-0.35
Israel;Total;2021-23;-0.4
Israel;Total;2021-24;-0.17
Israel;Total;2021-25;0.37
Israel;Total;2021-26;0.19
Israel;Total;2021-27;0.17
Israel;Total;2021-28;-0.56
Israel;Total;2021-29;0.72
Israel;Total;2021-30;0.6
Israel;Total;2021-31;1.04
Israel;Total;2021-32;1.59
Israel;Total;2021-33;1.75
Israel;Total;2021-34;1.72
Israel;Total;2021-35;1.94
Israel;Total;2021-36;1.15
Israel;Total;2021-37;1.41
Israel;Total;2021-38;0.7
Israel;Total;2021-39;0.67
Israel;Total;2021-40;0.58
Israel;Total;2021-41;0.17
Israel;Total;2021-42;0.51
Israel;Total;2021-43;-0.32
Israel;Total;2021-44;-0.22
Israel;Total;2021-45;0.01
Israel;Total;2021-46;-0.75
Israel;Total;2021-47;-0.95
Israel;Total;2021-48;-0.6
Israel;Total;2021-49;-0.12
Israel;Total;2021-50;0.22
Israel;Total;2021-51;0.07
Israel;Total;2021-52;0.68
Israel;Total;2022-01;0.42
Israel;Total;2022-02;1.33
Israel;Total;2022-03;2.47
Israel;Total;2022-04;3.03
Israel;Total;2022-05;3.55
Israel;Total;2022-06;2.92
Israel;Total;2022-07;1.92
Israel;Total;2022-08;1.37
Israel;Total;2022-09;0.83
Israel;Total;2022-10;0.31
Israel;Total;2022-11;0.43
Israel;Total;2022-12;0.44
Israel;Total;2022-13;1.37
Israel;Total;2022-14;0.94
Israel;Total;2022-15;-0.29
Israel;Total;2022-16;0.08
Israel;Total;2022-17;0.18
Israel;Total;2022-18;0.34
Israel;Total;2022-19;-0.11
Israel;Total;2022-20;-0.23
Israel;Total;2022-21;0.13
Israel;Total;2022-22;-0.14
Israel;Total;2022-23;0.13
Israel;Total;2022-24;0.15
Israel;Total;2022-25;-0.06
Israel;Total;2022-26;0.68
Israel;Total;2022-27;1.03
Israel;Total;2022-28;0.75
Israel;Total;2022-29;0.86
Israel;Total;2022-30;1.18
Israel;Total;2022-31;0.5
Israel;Total;2022-32;0.62
Israel;Total;2022-33;0.25
Israel;Total;2022-34;0.25
Israel;Total;2022-35;-0.01
Israel;Total;2022-36;-0.09
Israel;Total;2022-37;-0.27
Israel;Total;2022-38;-0.27
Israel;Total;2022-39;0.04
Israel;Total;2022-40;0.13
Israel;Total;2022-41;-0.41
Israel;Total;2022-42;-0.34
Israel;Total;2022-43;-0.45
Israel;Total;2022-44;-0.58
Israel;Total;2022-45;-0.5
Israel;Total;2022-46;-0.78
Israel;Total;2022-47;-0.43
Israel;Total;2022-48;-0.42
Israel;Total;2022-49;-0.41
Israel;Total;2022-50;0.36
Israel;Total;2022-51;0.01
Israel;Total;2022-52;-0.07
Israel;Total;2023-01;0.47
Israel;Total;2023-02;0.08
Israel;Total;2023-03;0.22
Israel;Total;2023-04;0.63
Israel;Total;2023-05;-0.09
Israel;Total;2023-06;0.18
Israel;Total;2023-07;0.34
Israel;Total;2023-08;0.27
Israel;Total;2023-09;0.5
Israel;Total;2023-10;-0.05
Israel;Total;2023-11;0.14
Israel;Total;2023-12;0.18
Israel;Total;2023-13;-0.54
Israel;Total;2023-14;0.24
Israel;Total;2023-15;0.07
Israel;Total;2023-16;0.06
Israel;Total;2023-17;-0.17
Israel;Total;2023-18;-0.35
Israel;Total;2023-19;0.11
Israel;Total;2023-20;0.06
Israel;Total;2023-21;0.3
Israel;Total;2023-22;0.16
Israel;Total;2023-23;-0.46
Israel;Total;2023-24;-0.77
Israel;Total;2023-25;-0.07
Israel;Total;2023-26;-0.36
Israel;Total;2023-27;-0.21
Israel;Total;2023-28;-0.57
Israel;Total;2023-29;-0.39
Israel;Total;2023-30;-0.77
Israel;Total;2023-31;0.13
Israel;Total;2023-32;0.28
Israel;Total;2023-33;-0.18
Israel;Total;2023-34;-0.46
Israel;Total;2023-35;-0.28
Israel;Total;2023-36;-0.18
Israel;Total;2023-37;-0.38
Israel;Total;2023-38;0.04
Israel;Total;2023-39;-0.09
Israel;Total;2023-40;7.24
Israel;Total;2023-41;-0.01
Israel;Total;2023-42;-0.05
Israel;Total;2023-43;-0.14
Israel;Total;2023-44;-0.75
Israel;Total;2023-45;-0.88
Israel;Total;2023-46;-1.03
Israel;Total;2023-47;-1.12
Israel;Total;2023-48;-0.59
Israel;Total;2023-49;-0.13
Israel;Total;2023-50;-0.43
Israel;Total;2023-51;-0.08
Israel;Total;2023-52;0.06
Israel;Total;2024-01;0.09
Israel;Total;2024-02;0.4
Israel;Total;2024-03;0.2
Israel;Total;2024-04;0.78
Israel;Total;2024-05;0.97
Israel;Total;2024-06;1.14
Israel;Total;2024-07;1.49
Israel;Total;2024-08;0.98
Israel;Total;2024-09;1.17
Israel;Total;2024-10;1.13
Israel;Total;2024-11;0.59
Israel;Total;2024-12;0.34
Israel;Total;2024-13;0.21
Israel;Total;2024-14;-0.17
Israel;Total;2024-15;-0.02
Israel;Total;2024-16;-0.59
Israel;Total;2024-17;-0.1
Israel;Total;2024-18;-0.57
Israel;Total;2024-19;-0.61
Israel;Total;2024-20;-0.69
Israel;Total;2024-21;-0.08
Israel;Total;2024-22;-0.33
Israel;Total;2024-23;0.07
Israel;Total;2024-24;0.08
Israel;Total;2024-25;0.21
Israel;Total;2024-26;0.2
Israel;Total;2024-27;0.84
Israel;Total;2024-28;0.44
Israel;Total;2024-29;0.5
Israel;Total;2024-30;0.95
Israel;Total;2024-31;0.37
Israel;Total;2024-32;-0.07
Israel;Total;2024-33;0.17
Israel;Total;2024-34;0.03
Israel;Total;2024-35;-0.06
Israel;Total;2024-36;-0.52
Israel;Total;2024-37;-0.39
Israel;Total;2024-38;-0.35
Israel;Total;2024-39;-0.49
Israel;Total;2024-40;-0.02
Israel;Total;2024-41;-0.25
Israel;Total;2024-42;-0.83
Israel;Total;2024-43;0.06
Israel;Total;2024-44;0.1
Israel;Total;2024-45;-0.17
Israel;Total;2024-46;-0.2
Israel;Total;2024-47;-0.62
Israel;Total;2024-48;0.05
Israel;Total;2024-49;0.98
Israel;Total;2024-50;1.39
Italy;Total;2018-52;2
Italy;Total;2019-01;3.64
Italy;Total;2019-02;4.76
Italy;Total;2019-03;5.91
Italy;Total;2019-04;5.63
Italy;Total;2019-05;6.35
Italy;Total;2019-06;4.37
Italy;Total;2019-07;4.81
Italy;Total;2019-08;4.3
Italy;Total;2019-09;4.63
Italy;Total;2019-10;3.57
Italy;Total;2019-11;2.79
Italy;Total;2019-12;1.38
Italy;Total;2019-13;0.86
Italy;Total;2019-14;1.98
Italy;Total;2019-15;1.09
Italy;Total;2019-16;-0.28
Italy;Total;2019-17;-0.01
Italy;Total;2019-18;-1.02
Italy;Total;2019-19;0.22
Italy;Total;2019-20;1.24
Italy;Total;2019-21;0.98
Italy;Total;2019-22;0.48
Italy;Total;2019-23;2.5
Italy;Total;2019-24;1.7
Italy;Total;2019-25;0.63
Italy;Total;2019-26;3.07
Italy;Total;2019-27;2.79
Italy;Total;2019-28;0.68
Italy;Total;2019-29;-0.18
Italy;Total;2019-30;1.54
Italy;Total;2019-31;-0.84
Italy;Total;2019-32;0.1
Italy;Total;2019-33;-0.45
Italy;Total;2019-34;-1.41
Italy;Total;2019-35;-1.49
Italy;Total;2019-36;-1.15
Italy;Total;2019-37;-0.63
Italy;Total;2019-38;-1.75
Italy;Total;2019-39;-0.58
Italy;Total;2019-40;-0.55
Italy;Total;2019-41;0.29
Italy;Total;2019-42;0.01
Italy;Total;2019-43;0.25
Italy;Total;2019-44;-0.44
Italy;Total;2019-45;-0.35
Italy;Total;2019-46;0.7
Italy;Total;2019-47;1.05
Italy;Total;2019-48;0.03
Italy;Total;2019-49;0.05
Italy;Total;2019-50;0.5
Italy;Total;2019-51;2.12
Italy;Total;2019-52;0.66
Italy;Total;2020-01;2.04
Italy;Total;2020-02;2.49
Italy;Total;2020-03;4.22
Italy;Total;2020-04;3.16
Italy;Total;2020-05;2.28
Italy;Total;2020-06;2.34
Italy;Total;2020-07;2.23
Italy;Total;2020-08;0.92
Italy;Total;2020-09;1.64
Italy;Total;2020-10;3.76
Italy;Total;2020-11;8.35
Italy;Total;2020-12;13.18
Italy;Total;2020-13;16.13
Italy;Total;2020-14;16.14
Italy;Total;2020-15;12.71
Italy;Total;2020-16;9.03
Italy;Total;2020-17;7.08
Italy;Total;2020-18;4.18
Italy;Total;2020-19;3.68
Italy;Total;2020-20;1.37
Italy;Total;2020-21;1.34
Italy;Total;2020-22;-0.38
Italy;Total;2020-23;1.65
Italy;Total;2020-24;-0.35
Italy;Total;2020-25;0.1
Italy;Total;2020-26;2.35
Italy;Total;2020-27;2.68
Italy;Total;2020-28;1.28
Italy;Total;2020-29;-0.32
Italy;Total;2020-30;0.34
Italy;Total;2020-31;2.89
Italy;Total;2020-32;1.75
Italy;Total;2020-33;3.13
Italy;Total;2020-34;1.64
Italy;Total;2020-35;0.92
Italy;Total;2020-36;0.14
Italy;Total;2020-37;0.71
Italy;Total;2020-38;1.95
Italy;Total;2020-39;0.1
Italy;Total;2020-40;1.62
Italy;Total;2020-41;2.21
Italy;Total;2020-42;3.75
Italy;Total;2020-43;8.02
Italy;Total;2020-44;10.84
Italy;Total;2020-45;13.64
Italy;Total;2020-46;14.29
Italy;Total;2020-47;13.75
Italy;Total;2020-48;13.45
Italy;Total;2020-49;12.06
Italy;Total;2020-50;9.71
Italy;Total;2020-51;9.7
Italy;Total;2020-52;6.57
Italy;Total;2020-53;7.98
Italy;Total;2021-01;7.2
Italy;Total;2021-02;8.11
Italy;Total;2021-03;8.4
Italy;Total;2021-04;7.17
Italy;Total;2021-05;5.68
Italy;Total;2021-06;3.13
Italy;Total;2021-07;4.9
Italy;Total;2021-08;3.47
Italy;Total;2021-09;4.72
Italy;Total;2021-10;4.28
Italy;Total;2021-11;5.63
Italy;Total;2021-12;7.33
Italy;Total;2021-13;7.33
Italy;Total;2021-14;6.72
Italy;Total;2021-15;5.23
Italy;Total;2021-16;5.93
